invoice_id,branch,city,customer_type,gender,product_line,product,unit_price,quantity,tax,total,date_venda,time_venda,payment,cogs,gross_margin,gross_income,rating
INV-0601,A,São Paulo,Membro,Masculino,Esporte e Saúde,Yoga Mat,173.1,4,34.62,727.02,2024-11-06,20:51:00,Cartão de Crédito,692.4,24.13,175.43,6.1
INV-0602,A,São Paulo,Normal,Feminino,Esporte e Saúde,Whey Protein,488.99,6,146.7,3080.64,2024-01-22,19:11:00,Dinheiro,2933.94,13.97,430.37,9.4
INV-0603,C,Brasília,Normal,Feminino,Moda e Acessórios,Tênis,74.64,6,22.39,470.23,2024-05-13,11:20:00,Pix,447.84,31.31,147.23,6.6
INV-0604,B,Rio de Janeiro,Normal,Feminino,Eletrônicos,Tablet,148.63,5,37.16,780.31,2024-05-15,18:20:00,Pix,743.15,28.39,221.53,8.6
INV-0605,B,Rio de Janeiro,Membro,Feminino,Casa e Jardim,Vaso Decorativo,36.08,3,5.41,113.65,2024-08-28,14:10:00,Pix,108.24,11.64,13.23,5.1
INV-0606,B,Rio de Janeiro,Normal,Masculino,Beleza e Cuidados,Protetor Solar,226.34,9,101.85,2138.91,2024-03-16,11:22:00,Cartão de Crédito,2037.06,24.56,525.32,7.0
INV-0607,B,Rio de Janeiro,Membro,Masculino,Eletrônicos,Tablet,285.99,10,143.0,3002.9,2024-01-03,18:49:00,Dinheiro,2859.9,16.37,491.57,10.0
INV-0608,B,Rio de Janeiro,Membro,Masculino,Esporte e Saúde,Tênis Corrida,341.69,6,102.51,2152.65,2024-12-14,11:25:00,Pix,2050.14,10.78,232.06,8.1
INV-0609,A,São Paulo,Membro,Feminino,Moda e Acessórios,Relógio,49.72,8,19.89,417.65,2024-10-31,20:00:00,Cartão de Crédito,397.76,23.62,98.65,9.7
INV-0610,C,Brasília,Normal,Feminino,Moda e Acessórios,Camiseta,113.57,1,5.68,119.25,2024-01-29,11:35:00,Cartão de Débito,113.57,34.05,40.6,5.7
INV-0611,A,São Paulo,Normal,Feminino,Esporte e Saúde,Suplemento,127.64,7,44.67,938.15,2024-03-24,16:49:00,Cartão de Débito,893.48,12.68,118.96,9.1
INV-0612,C,Brasília,Membro,Masculino,Casa e Jardim,Tapete,250.51,7,87.68,1841.25,2024-12-16,19:08:00,Dinheiro,1753.57,32.08,590.67,9.5
INV-0613,B,Rio de Janeiro,Normal,Masculino,Moda e Acessórios,Camiseta,443.85,8,177.54,3728.34,2024-02-16,16:51:00,Pix,3550.8,18.05,672.97,7.6
INV-0614,A,São Paulo,Normal,Feminino,Moda e Acessórios,Relógio,29.81,6,8.94,187.8,2024-11-27,20:45:00,Cartão de Crédito,178.86,39.2,73.62,8.1
INV-0615,C,Brasília,Normal,Masculino,Alimentos e Bebidas,Suco Natural,224.3,8,89.72,1884.12,2024-12-16,14:53:00,Pix,1794.4,19.01,358.17,9.9
INV-0616,B,Rio de Janeiro,Membro,Feminino,Alimentos e Bebidas,Snack Orgânico,459.48,9,206.77,4342.09,2024-02-18,17:42:00,Cartão de Crédito,4135.32,13.23,574.46,6.5
INV-0617,B,Rio de Janeiro,Normal,Feminino,Beleza e Cuidados,Sérum Facial,386.64,1,19.33,405.97,2024-04-01,12:53:00,Cartão de Crédito,386.64,13.42,54.48,8.0
INV-0618,A,São Paulo,Normal,Feminino,Casa e Jardim,Luminária,297.73,8,119.09,2500.93,2024-05-15,15:58:00,Dinheiro,2381.84,32.72,818.3,6.7
INV-0619,A,São Paulo,Normal,Masculino,Alimentos e Bebidas,Chocolate Importado,222.56,1,11.13,233.69,2024-03-28,20:30:00,Cartão de Crédito,222.56,10.18,23.79,4.7
INV-0620,C,Brasília,Normal,Feminino,Casa e Jardim,Almofada,348.42,7,121.95,2560.89,2024-03-10,10:12:00,Dinheiro,2438.94,34.14,874.29,4.5
INV-0621,C,Brasília,Membro,Masculino,Eletrônicos,Smartphone,245.75,3,36.86,774.11,2024-11-16,18:12:00,Cartão de Débito,737.25,29.49,228.29,6.6
INV-0622,B,Rio de Janeiro,Normal,Masculino,Eletrônicos,Notebook,20.69,3,3.1,65.17,2024-08-15,17:30:00,Pix,62.07,37.07,24.16,8.4
INV-0623,C,Brasília,Membro,Masculino,Eletrônicos,Fone de Ouvido,289.02,7,101.16,2124.3,2024-11-18,16:26:00,Dinheiro,2023.14,11.53,244.93,4.0
INV-0624,C,Brasília,Membro,Feminino,Casa e Jardim,Quadro,205.84,9,92.63,1945.19,2024-12-13,17:14:00,Pix,1852.56,27.73,539.4,7.7
INV-0625,C,Brasília,Normal,Masculino,Beleza e Cuidados,Perfume,281.1,5,70.28,1475.78,2024-08-30,11:31:00,Dinheiro,1405.5,36.79,542.94,6.5
INV-0626,B,Rio de Janeiro,Membro,Feminino,Esporte e Saúde,Yoga Mat,151.13,4,30.23,634.75,2024-09-16,13:37:00,Cartão de Débito,604.52,24.08,152.85,6.6
INV-0627,C,Brasília,Membro,Feminino,Beleza e Cuidados,Shampoo Premium,364.27,7,127.49,2677.38,2024-12-10,20:47:00,Dinheiro,2549.89,38.79,1038.56,9.0
INV-0628,A,São Paulo,Normal,Masculino,Moda e Acessórios,Óculos de Sol,336.86,3,50.53,1061.11,2024-09-08,11:50:00,Cartão de Crédito,1010.58,15.2,161.29,4.9
INV-0629,B,Rio de Janeiro,Membro,Masculino,Casa e Jardim,Almofada,499.64,6,149.89,3147.73,2024-03-22,12:52:00,Cartão de Crédito,2997.84,36.43,1146.72,6.1
INV-0630,A,São Paulo,Normal,Feminino,Esporte e Saúde,Whey Protein,312.61,2,31.26,656.48,2024-06-23,15:49:00,Cartão de Crédito,625.22,26.86,176.33,6.9
INV-0631,B,Rio de Janeiro,Membro,Masculino,Eletrônicos,Smartwatch,464.05,8,185.62,3898.02,2024-02-26,11:50:00,Cartão de Crédito,3712.4,33.97,1324.16,9.8
INV-0632,A,São Paulo,Membro,Masculino,Esporte e Saúde,Garrafa Térmica,318.66,4,63.73,1338.37,2024-05-29,17:48:00,Cartão de Débito,1274.64,37.33,499.61,4.9
INV-0633,C,Brasília,Membro,Masculino,Esporte e Saúde,Suplemento,173.96,3,26.09,547.97,2024-07-31,10:15:00,Dinheiro,521.88,13.69,75.02,5.2
INV-0634,B,Rio de Janeiro,Membro,Masculino,Casa e Jardim,Tapete,192.49,7,67.37,1414.8,2024-03-18,18:26:00,Dinheiro,1347.43,20.82,294.56,8.0
INV-0635,B,Rio de Janeiro,Normal,Feminino,Alimentos e Bebidas,Chocolate Importado,476.4,9,214.38,4501.98,2024-01-16,17:09:00,Pix,4287.6,33.84,1523.47,6.2
INV-0636,A,São Paulo,Normal,Masculino,Eletrônicos,Smartwatch,206.81,3,31.02,651.45,2024-01-19,20:59:00,Dinheiro,620.43,23.02,149.96,6.4
INV-0637,C,Brasília,Normal,Masculino,Beleza e Cuidados,Hidratante,206.98,9,93.14,1955.96,2024-06-09,15:00:00,Pix,1862.82,36.21,708.25,8.3
INV-0638,C,Brasília,Normal,Masculino,Moda e Acessórios,Relógio,325.5,9,146.47,3075.97,2024-08-14,15:56:00,Pix,2929.5,28.73,883.73,7.7
INV-0639,A,São Paulo,Membro,Feminino,Beleza e Cuidados,Protetor Solar,273.34,7,95.67,2009.05,2024-03-05,18:34:00,Cartão de Crédito,1913.38,31.75,637.87,8.4
INV-0640,A,São Paulo,Normal,Feminino,Moda e Acessórios,Tênis,21.48,9,9.67,202.99,2024-06-04,16:32:00,Cartão de Débito,193.32,27.78,56.39,5.4
INV-0641,B,Rio de Janeiro,Normal,Feminino,Eletrônicos,Smartphone,33.39,2,3.34,70.12,2024-01-03,17:21:00,Cartão de Crédito,66.78,23.46,16.45,7.4
INV-0642,C,Brasília,Normal,Masculino,Alimentos e Bebidas,Snack Orgânico,149.42,10,74.71,1568.91,2024-09-23,13:06:00,Dinheiro,1494.2,30.17,473.34,8.3
INV-0643,C,Brasília,Normal,Masculino,Moda e Acessórios,Relógio,58.01,7,20.3,426.37,2024-02-01,16:56:00,Pix,406.07,34.85,148.59,4.5
INV-0644,A,São Paulo,Membro,Feminino,Alimentos e Bebidas,Suco Natural,341.64,7,119.57,2511.05,2024-07-21,14:37:00,Dinheiro,2391.48,27.65,694.31,7.1
INV-0645,B,Rio de Janeiro,Normal,Feminino,Casa e Jardim,Almofada,80.73,3,12.11,254.3,2024-12-26,18:55:00,Cartão de Débito,242.19,24.54,62.41,6.7
INV-0646,C,Brasília,Normal,Masculino,Esporte e Saúde,Whey Protein,25.98,3,3.9,81.84,2024-03-01,19:54:00,Pix,77.94,38.32,31.36,6.2
INV-0647,A,São Paulo,Normal,Feminino,Casa e Jardim,Luminária,266.16,2,26.62,558.94,2024-06-04,14:31:00,Cartão de Crédito,532.32,21.14,118.16,9.9
INV-0648,A,São Paulo,Membro,Feminino,Eletrônicos,Tablet,445.64,4,89.13,1871.69,2024-01-02,11:35:00,Dinheiro,1782.56,15.49,289.92,8.4
INV-0649,A,São Paulo,Normal,Feminino,Moda e Acessórios,Camiseta,287.22,6,86.17,1809.49,2024-11-06,12:48:00,Dinheiro,1723.32,33.44,605.09,6.9
INV-0650,C,Brasília,Normal,Feminino,Alimentos e Bebidas,Snack Orgânico,83.0,6,24.9,522.9,2024-11-15,16:24:00,Pix,498.0,12.68,66.3,7.7
INV-0651,B,Rio de Janeiro,Normal,Masculino,Alimentos e Bebidas,Suco Natural,326.5,3,48.98,1028.48,2024-12-28,14:35:00,Dinheiro,979.5,31.22,321.09,7.4
INV-0652,C,Brasília,Membro,Masculino,Beleza e Cuidados,Perfume,479.07,9,215.58,4527.21,2024-01-10,11:42:00,Cartão de Crédito,4311.63,15.68,709.87,6.9
INV-0653,A,São Paulo,Membro,Feminino,Esporte e Saúde,Tênis Corrida,416.55,10,208.28,4373.78,2024-11-06,15:25:00,Cartão de Débito,4165.5,23.33,1020.4,8.8
INV-0654,B,Rio de Janeiro,Normal,Masculino,Esporte e Saúde,Whey Protein,98.45,1,4.92,103.37,2024-05-11,11:07:00,Pix,98.45,35.79,37.0,5.9
INV-0655,A,São Paulo,Membro,Feminino,Eletrônicos,Smartwatch,135.22,2,13.52,283.96,2024-12-13,12:03:00,Cartão de Débito,270.44,14.63,41.54,9.7
INV-0656,A,São Paulo,Membro,Masculino,Esporte e Saúde,Yoga Mat,201.07,6,60.32,1266.74,2024-05-12,16:52:00,Dinheiro,1206.42,14.27,180.76,9.4
INV-0657,A,São Paulo,Membro,Masculino,Eletrônicos,Smartphone,259.22,9,116.65,2449.63,2024-02-01,15:29:00,Pix,2332.98,21.55,527.9,4.7
INV-0658,A,São Paulo,Membro,Feminino,Esporte e Saúde,Suplemento,320.44,1,16.02,336.46,2024-12-11,11:15:00,Pix,320.44,18.07,60.8,9.8
INV-0659,B,Rio de Janeiro,Normal,Feminino,Esporte e Saúde,Tênis Corrida,424.68,9,191.11,4013.23,2024-07-10,18:10:00,Cartão de Crédito,3822.12,16.1,646.13,9.8
INV-0660,B,Rio de Janeiro,Membro,Feminino,Alimentos e Bebidas,Snack Orgânico,408.2,10,204.1,4286.1,2024-01-01,10:59:00,Cartão de Crédito,4082.0,18.68,800.64,9.8
INV-0661,C,Brasília,Normal,Feminino,Casa e Jardim,Tapete,422.79,4,84.56,1775.72,2024-01-24,12:47:00,Dinheiro,1691.16,27.55,489.21,7.1
INV-0662,A,São Paulo,Membro,Feminino,Esporte e Saúde,Garrafa Térmica,352.23,3,52.83,1109.52,2024-08-09,13:39:00,Pix,1056.69,31.75,352.27,10.0
INV-0663,C,Brasília,Normal,Feminino,Esporte e Saúde,Yoga Mat,143.78,6,43.13,905.81,2024-11-02,15:01:00,Pix,862.68,20.25,183.43,6.8
INV-0664,C,Brasília,Normal,Masculino,Beleza e Cuidados,Hidratante,451.71,3,67.76,1422.89,2024-12-26,17:48:00,Cartão de Crédito,1355.13,22.39,318.59,9.4
INV-0665,A,São Paulo,Membro,Masculino,Casa e Jardim,Quadro,339.4,6,101.82,2138.22,2024-11-03,15:24:00,Pix,2036.4,39.16,837.33,6.3
INV-0666,A,São Paulo,Normal,Feminino,Alimentos e Bebidas,Café Premium,227.84,4,45.57,956.93,2024-12-14,15:12:00,Cartão de Débito,911.36,32.29,308.99,8.6
INV-0667,C,Brasília,Membro,Feminino,Eletrônicos,Smartwatch,490.26,6,147.08,3088.64,2024-12-26,19:13:00,Cartão de Débito,2941.56,11.1,342.84,7.0
INV-0668,C,Brasília,Membro,Feminino,Eletrônicos,Tablet,288.86,8,115.54,2426.42,2024-10-16,20:43:00,Dinheiro,2310.88,15.11,366.63,5.2
INV-0669,A,São Paulo,Membro,Masculino,Esporte e Saúde,Garrafa Térmica,72.44,10,36.22,760.62,2024-05-20,13:54:00,Cartão de Crédito,724.4,35.66,271.24,9.3
INV-0670,C,Brasília,Normal,Feminino,Beleza e Cuidados,Perfume,469.57,1,23.48,493.05,2024-07-27,14:07:00,Cartão de Crédito,469.57,35.62,175.62,5.9
INV-0671,B,Rio de Janeiro,Normal,Feminino,Beleza e Cuidados,Sérum Facial,443.06,4,88.61,1860.85,2024-09-29,17:20:00,Cartão de Crédito,1772.24,11.41,212.32,9.5
INV-0672,A,São Paulo,Membro,Feminino,Eletrônicos,Fone de Ouvido,495.23,4,99.05,2079.97,2024-02-08,13:12:00,Cartão de Crédito,1980.92,39.34,818.26,6.5
INV-0673,B,Rio de Janeiro,Membro,Masculino,Alimentos e Bebidas,Vinho Tinto,245.18,1,12.26,257.44,2024-06-20,14:15:00,Cartão de Crédito,245.18,27.78,71.52,7.8
INV-0674,A,São Paulo,Membro,Feminino,Eletrônicos,Fone de Ouvido,264.64,4,52.93,1111.49,2024-11-13,17:48:00,Dinheiro,1058.56,38.31,425.81,8.7
INV-0675,C,Brasília,Membro,Masculino,Eletrônicos,Fone de Ouvido,459.19,7,160.72,3375.05,2024-02-03,12:03:00,Cartão de Crédito,3214.33,19.4,654.76,9.1
INV-0676,B,Rio de Janeiro,Membro,Feminino,Casa e Jardim,Luminária,342.01,9,153.9,3231.99,2024-07-24,11:39:00,Cartão de Crédito,3078.09,11.57,373.94,9.1
INV-0677,C,Brasília,Normal,Masculino,Casa e Jardim,Vaso Decorativo,237.46,7,83.11,1745.33,2024-06-22,20:43:00,Pix,1662.22,36.4,635.3,7.7
INV-0678,C,Brasília,Membro,Feminino,Eletrônicos,Fone de Ouvido,60.32,10,30.16,633.36,2024-04-09,19:08:00,Cartão de Crédito,603.2,31.4,198.88,7.6
INV-0679,B,Rio de Janeiro,Normal,Feminino,Beleza e Cuidados,Sérum Facial,365.07,8,146.03,3066.59,2024-01-23,10:08:00,Pix,2920.56,15.58,477.77,4.8
INV-0680,B,Rio de Janeiro,Normal,Feminino,Moda e Acessórios,Relógio,82.23,5,20.56,431.71,2024-01-05,18:37:00,Cartão de Débito,411.15,28.1,121.31,5.7
INV-0681,A,São Paulo,Membro,Masculino,Beleza e Cuidados,Hidratante,178.47,4,35.69,749.57,2024-02-05,15:12:00,Pix,713.88,29.22,219.02,5.2
INV-0682,C,Brasília,Normal,Feminino,Beleza e Cuidados,Protetor Solar,311.89,7,109.16,2292.39,2024-01-22,17:14:00,Dinheiro,2183.23,19.86,455.27,4.6
INV-0683,C,Brasília,Normal,Masculino,Eletrônicos,Tablet,127.12,6,38.14,800.86,2024-07-23,12:52:00,Cartão de Débito,762.72,34.22,274.05,6.3
INV-0684,A,São Paulo,Normal,Masculino,Eletrônicos,Notebook,281.8,3,42.27,887.67,2024-10-26,15:02:00,Cartão de Crédito,845.4,18.72,166.17,5.2
INV-0685,A,São Paulo,Membro,Feminino,Eletrônicos,Tablet,443.84,3,66.58,1398.1,2024-04-01,13:01:00,Cartão de Débito,1331.52,20.19,282.28,7.3
INV-0686,A,São Paulo,Membro,Masculino,Alimentos e Bebidas,Vinho Tinto,330.89,2,33.09,694.87,2024-08-21,13:23:00,Pix,661.78,20.15,140.02,5.3
INV-0687,C,Brasília,Membro,Feminino,Moda e Acessórios,Tênis,80.77,3,12.12,254.43,2024-07-12,15:20:00,Cartão de Crédito,242.31,33.85,86.12,5.2
INV-0688,C,Brasília,Membro,Masculino,Esporte e Saúde,Suplemento,428.67,5,107.17,2250.52,2024-01-28,20:50:00,Cartão de Débito,2143.35,33.69,758.2,6.0
INV-0689,C,Brasília,Membro,Feminino,Moda e Acessórios,Tênis,394.49,10,197.25,4142.15,2024-11-26,18:23:00,Cartão de Crédito,3944.9,11.95,494.99,7.1
INV-0690,B,Rio de Janeiro,Normal,Masculino,Casa e Jardim,Quadro,267.48,8,106.99,2246.83,2024-05-17,19:25:00,Dinheiro,2139.84,31.47,707.08,7.0
INV-0691,C,Brasília,Membro,Masculino,Beleza e Cuidados,Sérum Facial,448.49,8,179.4,3767.32,2024-06-05,16:56:00,Cartão de Débito,3587.92,35.9,1352.47,6.4
INV-0692,A,São Paulo,Normal,Feminino,Casa e Jardim,Quadro,75.82,2,7.58,159.22,2024-04-27,19:02:00,Cartão de Crédito,151.64,18.85,30.01,7.1
INV-0693,C,Brasília,Normal,Feminino,Casa e Jardim,Quadro,239.1,7,83.69,1757.39,2024-05-19,16:01:00,Pix,1673.7,21.03,369.58,7.0
INV-0694,A,São Paulo,Membro,Feminino,Alimentos e Bebidas,Suco Natural,451.72,5,112.93,2371.53,2024-11-25,11:50:00,Dinheiro,2258.6,35.28,836.68,7.1
INV-0695,A,São Paulo,Membro,Masculino,Moda e Acessórios,Tênis,28.76,4,5.75,120.79,2024-05-08,14:47:00,Dinheiro,115.04,20.01,24.17,8.1
INV-0696,A,São Paulo,Normal,Masculino,Beleza e Cuidados,Shampoo Premium,387.34,5,96.84,2033.54,2024-07-25,16:52:00,Cartão de Crédito,1936.7,34.67,705.03,8.7
INV-0697,B,Rio de Janeiro,Normal,Masculino,Esporte e Saúde,Whey Protein,121.19,4,24.24,509.0,2024-10-09,17:46:00,Cartão de Débito,484.76,24.23,123.33,7.1
INV-0698,A,São Paulo,Membro,Feminino,Casa e Jardim,Tapete,387.36,7,135.58,2847.1,2024-10-12,10:23:00,Pix,2711.52,16.29,463.79,6.7
INV-0699,A,São Paulo,Membro,Feminino,Alimentos e Bebidas,Snack Orgânico,407.1,6,122.13,2564.73,2024-12-17,16:48:00,Pix,2442.6,20.19,517.82,6.5
INV-0700,B,Rio de Janeiro,Membro,Feminino,Beleza e Cuidados,Sérum Facial,461.85,3,69.28,1454.83,2024-10-17,20:51:00,Cartão de Crédito,1385.55,39.32,572.04,10.0
INV-0701,C,Brasília,Normal,Feminino,Esporte e Saúde,Garrafa Térmica,474.86,2,47.49,997.21,2024-02-25,15:36:00,Cartão de Débito,949.72,26.03,259.57,5.1
INV-0702,A,São Paulo,Membro,Masculino,Casa e Jardim,Tapete,25.71,10,12.86,269.96,2024-02-05,16:18:00,Cartão de Débito,257.1,24.66,66.57,5.1
INV-0703,B,Rio de Janeiro,Normal,Masculino,Alimentos e Bebidas,Chocolate Importado,190.64,1,9.53,200.17,2024-07-29,16:10:00,Cartão de Crédito,190.64,15.15,30.33,9.2
INV-0704,C,Brasília,Normal,Feminino,Eletrônicos,Tablet,200.61,4,40.12,842.56,2024-08-09,20:30:00,Cartão de Crédito,802.44,13.9,117.12,5.2
INV-0705,C,Brasília,Membro,Feminino,Alimentos e Bebidas,Snack Orgânico,144.97,1,7.25,152.22,2024-07-23,19:51:00,Pix,144.97,39.73,60.48,6.7
INV-0706,B,Rio de Janeiro,Normal,Feminino,Alimentos e Bebidas,Snack Orgânico,292.31,2,29.23,613.85,2024-08-21,15:44:00,Pix,584.62,18.64,114.42,9.3
INV-0707,B,Rio de Janeiro,Normal,Masculino,Beleza e Cuidados,Shampoo Premium,97.99,10,49.0,1028.9,2024-12-03,12:44:00,Cartão de Débito,979.9,32.0,329.25,6.7
INV-0708,B,Rio de Janeiro,Membro,Masculino,Esporte e Saúde,Whey Protein,144.15,9,64.87,1362.22,2024-12-23,13:58:00,Cartão de Débito,1297.35,18.76,255.55,9.5
INV-0709,C,Brasília,Normal,Masculino,Casa e Jardim,Almofada,380.14,9,171.06,3592.32,2024-08-18,12:16:00,Cartão de Crédito,3421.26,33.0,1185.47,6.0
INV-0710,A,São Paulo,Membro,Feminino,Alimentos e Bebidas,Snack Orgânico,323.04,8,129.22,2713.54,2024-04-09,16:02:00,Cartão de Crédito,2584.32,21.43,581.51,8.5
INV-0711,A,São Paulo,Normal,Masculino,Eletrônicos,Notebook,247.53,2,24.75,519.81,2024-12-31,17:08:00,Pix,495.06,12.48,64.87,7.9
INV-0712,A,São Paulo,Membro,Masculino,Casa e Jardim,Tapete,96.85,2,9.69,203.39,2024-02-09,20:48:00,Cartão de Crédito,193.7,26.04,52.96,6.3
INV-0713,A,São Paulo,Normal,Feminino,Eletrônicos,Notebook,116.17,1,5.81,121.98,2024-08-14,10:53:00,Cartão de Débito,116.17,36.78,44.86,7.2
INV-0714,C,Brasília,Normal,Masculino,Beleza e Cuidados,Sérum Facial,227.55,10,113.78,2389.28,2024-04-13,13:23:00,Dinheiro,2275.5,10.14,242.27,8.6
INV-0715,A,São Paulo,Normal,Masculino,Alimentos e Bebidas,Chocolate Importado,494.75,6,148.43,3116.93,2024-02-02,13:56:00,Cartão de Crédito,2968.5,34.62,1079.08,8.1
INV-0716,C,Brasília,Membro,Masculino,Eletrônicos,Tablet,261.13,6,78.34,1645.12,2024-11-15,13:59:00,Pix,1566.78,19.68,323.76,7.8
INV-0717,B,Rio de Janeiro,Membro,Masculino,Esporte e Saúde,Suplemento,61.88,6,18.56,389.84,2024-06-10,10:24:00,Cartão de Débito,371.28,15.21,59.29,6.4
INV-0718,A,São Paulo,Normal,Masculino,Alimentos e Bebidas,Suco Natural,31.53,4,6.31,132.43,2024-09-12,11:45:00,Dinheiro,126.12,22.33,29.57,8.6
INV-0719,A,São Paulo,Membro,Feminino,Esporte e Saúde,Garrafa Térmica,490.89,7,171.81,3608.04,2024-12-21,12:21:00,Dinheiro,3436.23,30.34,1094.68,9.8
INV-0720,C,Brasília,Membro,Feminino,Alimentos e Bebidas,Vinho Tinto,18.65,10,9.33,195.83,2024-04-29,18:37:00,Dinheiro,186.5,23.47,45.96,7.1
INV-0721,A,São Paulo,Membro,Masculino,Beleza e Cuidados,Perfume,125.83,7,44.04,924.85,2024-01-31,12:23:00,Dinheiro,880.81,32.72,302.61,7.7
INV-0722,A,São Paulo,Normal,Masculino,Casa e Jardim,Tapete,324.6,4,64.92,1363.32,2024-08-15,15:08:00,Cartão de Débito,1298.4,37.7,513.97,7.6
INV-0723,C,Brasília,Normal,Masculino,Moda e Acessórios,Bolsa,377.77,4,75.55,1586.63,2024-05-04,13:34:00,Dinheiro,1511.08,35.41,561.83,6.0
INV-0724,C,Brasília,Normal,Masculino,Eletrônicos,Tablet,99.94,1,5.0,104.94,2024-04-08,10:40:00,Dinheiro,99.94,11.94,12.53,6.9
INV-0725,A,São Paulo,Membro,Masculino,Alimentos e Bebidas,Chocolate Importado,125.79,2,12.58,264.16,2024-03-25,13:15:00,Cartão de Débito,251.58,22.79,60.2,6.8
INV-0726,C,Brasília,Normal,Masculino,Casa e Jardim,Vaso Decorativo,292.45,4,58.49,1228.29,2024-02-10,15:25:00,Dinheiro,1169.8,18.16,223.06,8.7
INV-0727,B,Rio de Janeiro,Normal,Feminino,Casa e Jardim,Vaso Decorativo,382.56,8,153.02,3213.5,2024-02-12,14:38:00,Pix,3060.48,10.59,340.31,6.3
INV-0728,C,Brasília,Normal,Masculino,Esporte e Saúde,Tênis Corrida,237.19,8,94.88,1992.4,2024-09-03,11:21:00,Pix,1897.52,18.5,368.59,7.4
INV-0729,A,São Paulo,Membro,Masculino,Alimentos e Bebidas,Suco Natural,16.29,9,7.33,153.94,2024-07-26,16:25:00,Cartão de Crédito,146.61,31.91,49.12,6.2
INV-0730,B,Rio de Janeiro,Normal,Feminino,Beleza e Cuidados,Shampoo Premium,210.31,1,10.52,220.83,2024-10-16,12:12:00,Cartão de Crédito,210.31,39.77,87.82,4.7
INV-0731,C,Brasília,Normal,Feminino,Casa e Jardim,Tapete,351.26,7,122.94,2581.76,2024-05-04,17:02:00,Dinheiro,2458.82,37.8,975.91,8.4
INV-0732,C,Brasília,Normal,Masculino,Moda e Acessórios,Camiseta,472.69,3,70.9,1488.97,2024-12-05,12:00:00,Pix,1418.07,17.63,262.51,7.6
INV-0733,C,Brasília,Normal,Feminino,Eletrônicos,Smartphone,264.08,4,52.82,1109.14,2024-08-06,14:44:00,Cartão de Crédito,1056.32,36.28,402.4,5.0
INV-0734,C,Brasília,Normal,Feminino,Moda e Acessórios,Relógio,378.71,2,37.87,795.29,2024-06-25,12:17:00,Pix,757.42,13.28,105.61,7.4
INV-0735,C,Brasília,Normal,Feminino,Beleza e Cuidados,Hidratante,493.64,8,197.46,4146.58,2024-12-22,16:33:00,Cartão de Crédito,3949.12,10.05,416.73,4.4
INV-0736,C,Brasília,Membro,Feminino,Casa e Jardim,Tapete,193.58,3,29.04,609.78,2024-02-26,17:36:00,Cartão de Débito,580.74,15.94,97.2,5.1
INV-0737,A,São Paulo,Membro,Masculino,Alimentos e Bebidas,Chocolate Importado,137.08,7,47.98,1007.54,2024-02-25,20:10:00,Cartão de Débito,959.56,23.22,233.95,9.5
INV-0738,A,São Paulo,Membro,Feminino,Eletrônicos,Notebook,41.49,1,2.07,43.56,2024-12-10,11:00:00,Dinheiro,41.49,27.57,12.01,6.9
INV-0739,A,São Paulo,Membro,Masculino,Eletrônicos,Notebook,265.94,1,13.3,279.24,2024-05-16,17:30:00,Cartão de Débito,265.94,21.27,59.39,7.1
INV-0740,B,Rio de Janeiro,Normal,Feminino,Moda e Acessórios,Relógio,499.73,4,99.95,2098.87,2024-07-12,19:03:00,Dinheiro,1998.92,38.23,802.4,8.0
INV-0741,A,São Paulo,Normal,Masculino,Moda e Acessórios,Bolsa,365.36,3,54.8,1150.88,2024-09-28,14:44:00,Pix,1096.08,10.77,123.95,4.7
INV-0742,B,Rio de Janeiro,Normal,Feminino,Alimentos e Bebidas,Vinho Tinto,11.53,6,3.46,72.64,2024-01-24,15:43:00,Cartão de Débito,69.18,10.5,7.63,6.2
INV-0743,C,Brasília,Normal,Feminino,Casa e Jardim,Vaso Decorativo,180.68,8,72.27,1517.71,2024-02-21,16:18:00,Cartão de Crédito,1445.44,39.61,601.16,9.1
INV-0744,C,Brasília,Membro,Masculino,Esporte e Saúde,Tênis Corrida,253.98,2,25.4,533.36,2024-10-07,17:10:00,Cartão de Débito,507.96,19.04,101.55,8.0
INV-0745,B,Rio de Janeiro,Membro,Masculino,Casa e Jardim,Luminária,93.51,2,9.35,196.37,2024-01-15,12:59:00,Cartão de Débito,187.02,13.16,25.84,10.0
INV-0746,B,Rio de Janeiro,Normal,Masculino,Moda e Acessórios,Óculos de Sol,476.24,2,47.62,1000.1,2024-11-20,17:05:00,Pix,952.48,29.96,299.63,9.5
INV-0747,A,São Paulo,Normal,Masculino,Beleza e Cuidados,Shampoo Premium,455.98,7,159.59,3351.45,2024-08-11,13:14:00,Pix,3191.86,29.62,992.7,8.7
INV-0748,B,Rio de Janeiro,Membro,Masculino,Moda e Acessórios,Camiseta,176.72,10,88.36,1855.56,2024-02-29,19:23:00,Cartão de Crédito,1767.2,38.12,707.34,8.5
INV-0749,B,Rio de Janeiro,Normal,Masculino,Alimentos e Bebidas,Vinho Tinto,299.13,4,59.83,1256.35,2024-06-12,15:51:00,Cartão de Crédito,1196.52,35.41,444.87,9.9
INV-0750,C,Brasília,Membro,Masculino,Beleza e Cuidados,Hidratante,14.5,8,5.8,121.8,2024-05-31,13:31:00,Pix,116.0,19.48,23.73,8.9
